"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Tabari_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiay_1" "Ibn-Kathir_1" "Samarqandi_1"
"ورحمته" 0 0.004 0 0.00266666666666667 0.008 0.00666666666666667 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0 0 0.00133333333333333 0.004 0.004 0.00666666666666667 0.00266666666666667 0.00133333333333333
"وقولهم" 0.004 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00533333333333333 0 0.00133333333333333 0.00266666666666667 0 0 0.00266666666666667 0 0 0.00133333333333333 0.00533333333333333 0.012 0.00133333333333333 0.00133333333333333
"وكأنه" 0.00666666666666667 0 0.0106666666666667 0 0 0.004 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.008 0 0 0 0.00666666666666667 0.004 0 0
"وَلِلَّهِ" 0 0.004 0.00266666666666667 0 0 0.00133333333333333 0.00133333333333333 0 0.0106666666666667 0 0.00133333333333333 0.00933333333333333 0.004 0 0.00933333333333333 0 0.00133333333333333 0.00133333333333333
"يبعثون" 0.008 0 0 0.00666666666666667 0.00666666666666667 0 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0 0 0.00533333333333333 0 0.00666666666666667
"يَرْجُونَ" 0 0 0 0 0.00133333333333333 0.004 0.00133333333333333 0.004 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00933333333333333 0.008 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.004
"يزال" 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.004 0 0.00533333333333333 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0.004 0 0 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00666666666666667
"يكفر" 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00666666666666667 0.00533333333333333 0.004 0
"ينادي" 0.00133333333333333 0.00666666666666667 0 0.00266666666666667 0 0.00666666666666667 0.00133333333333333 0 0.00133333333333333 0 0.004 0.004 0.004 0 0.00133333333333333 0.004 0.00666666666666667 0.00266666666666667
"ينطق" 0.00533333333333333 0.004 0.004 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0.00933333333333333 0 0 0.00533333333333333
"يَنظُرُونَ" 0 0.004 0.00533333333333333 0 0.00133333333333333 0.008 0 0.00266666666666667 0.00533333333333333 0 0 0.008 0.00133333333333333 0 0.00266666666666667 0 0.00133333333333333 0.00666666666666667
"يهود" 0.00133333333333333 0.004 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.0133333333333333 0.00266666666666667 0.00266666666666667 0.004 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0.00133333333333333
"أتاهم" 0.00133333333333333 0.00133333333333333 0 0.008 0 0.004 0 0.00266666666666667 0 0.004 0.00666666666666667 0.004 0.00133333333333333 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.008
"أَدْرَاكَ" 0 0.00533333333333333 0.00666666666666667 0 0 0.0106666666666667 0 0.00133333333333333 0 0 0.00266666666666667 0.012 0.00266666666666667 0 0 0 0.00266666666666667 0.00133333333333333
"أصحابنا" 0.00933333333333333 0 0 0 0.00133333333333333 0 0.00533333333333333 0.0173333333333333 0.00133333333333333 0 0 0 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0
"أعطاه" 0.00133333333333333 0.00266666666666667 0.004 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.004 0.004 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333
"ٱلأَخِرَةِ" 0 0.00666666666666667 0.004 0 0 0 0 0.00266666666666667 0.0226666666666667 0.00266666666666667 0.00266666666666667 0 0 0 0.00133333333333333 0 0 0.00266666666666667
"ٱلسَّبِيلِ" 0 0.00266666666666667 0.0106666666666667 0 0 0.00266666666666667 0 0.00133333333333333 0.0106666666666667 0 0 0.0106666666666667 0 0 0.00266666666666667 0 0.00266666666666667 0.00133333333333333
"ٱلْمُجْرِمِينَ" 0 0.004 0.00266666666666667 0 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.0106666666666667 0 0.00266666666666667 0.00933333333333333 0 0 0 0 0.00133333333333333 0.00666666666666667
"إِلَـٰهٌ" 0 0.00266666666666667 0.00933333333333333 0 0 0.00266666666666667 0.00133333333333333 0.00666666666666667 0 0 0.00133333333333333 0.012 0 0 0 0 0.00266666666666667 0.00666666666666667
"إِليه" 0 0 0 0 0 0 0 0 0.00133333333333333 0 0 0 0 0.04 0 0 0.00133333333333333 0.00266666666666667
"الآيتين" 0.004 0.00266666666666667 0 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.004 0
"البصرة" 0.00266666666666667 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0 0 0.016 0 0 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.00533333333333333 0.00133333333333333
"الجوع" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.004
"الحاقة" 0.00133333333333333 0 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0 0.00666666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0 0.00533333333333333 0.00666666666666667 0.00533333333333333
"الذم" 0.00133333333333333 0 0.00666666666666667 0.00266666666666667 0.00533333333333333 0.00266666666666667 0 0.00666666666666667 0 0 0.00266666666666667 0 0 0 0.0106666666666667 0.00533333333333333 0.00133333333333333 0
"السامري" 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0 0 0.004 0.00666666666666667 0.00533333333333333 0 0 0.00666666666666667 0 0.00266666666666667
"السلاح" 0 0.00533333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.004 0.00266666666666667 0 0.00133333333333333 0.004 0 0.00133333333333333 0.00533333333333333 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0.00266666666666667
"السواد" 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00133333333333333 0 0.004 0.00266666666666667 0.00266666666666667 0 0 0 0.00266666666666667
"الشديدة" 0 0.00133333333333333 0 0.00266666666666667 0.008 0.00133333333333333 0.00533333333333333 0.0106666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0 0 0.004
"الصيد" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0.00533333333333333 0 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.004 0.00666666666666667 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333
"الغرض" 0 0 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0 0.0106666666666667 0 0 0.0146666666666667 0 0 0 0.00266666666666667 0.008 0 0
"القصاص" 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.004 0.00133333333333333 0.00266666666666667 0 0 0 0.004 0.00133333333333333 0.0106666666666667 0.00266666666666667 0.00133333333333333 0.00533333333333333
"القولين" 0.00666666666666667 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0.0106666666666667 0.00666666666666667 0.00266666666666667 0.00133333333333333 0
"الكثرة" 0.00533333333333333 0 0 0.00133333333333333 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00666666666666667 0 0 0.00933333333333333 0 0.00266666666666667 0 0.004 0.00266666666666667 0 0.00133333333333333
"المتوكل" 0 0.004 0 0 0 0.00133333333333333 0.00133333333333333 0 0 0 0 0 0 0.0373333333333333 0 0 0.00133333333333333 0
"المساجد" 0.00266666666666667 0.00133333333333333 0.004 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00133333333333333 0 0 0.00133333333333333 0.004 0.004 0.00266666666666667 0.00266666666666667 0 0.00266666666666667
"الميتة" 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0.004 0 0 0.00266666666666667 0.00533333333333333 0.00666666666666667 0 0.00933333333333333 0.00133333333333333 0 0.004
"بالآيات" 0.004 0 0.008 0.00533333333333333 0 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0 0.00266666666666667 0.00533333333333333 0 0.004 0.00133333333333333 0.00266666666666667 0 0.004
"بالمال" 0.00133333333333333 0 0.004 0.00133333333333333 0.004 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.0133333333333333 0.00266666666666667 0.00133333333333333 0.004 0 0 0.00533333333333333
"بَعْدُ" 0 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0.00266666666666667 0.004 0.00133333333333333 0.0106666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.004 0 0.00133333333333333 0.00533333333333333
"بقدر" 0 0.00266666666666667 0 0.004 0.00266666666666667 0 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.004 0.00533333333333333 0.00533333333333333
"بيَّن" 0 0.00133333333333333 0 0.004 0.00266666666666667 0 0 0.00133333333333333 0.004 0 0 0.0213333333333333 0 0.0106666666666667 0 0 0 0
"بَيْنِ" 0 0.004 0.004 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.004 0 0.00266666666666667 0.00533333333333333 0.00133333333333333 0 0.00266666666666667 0 0.00533333333333333 0.00533333333333333
"تر" 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0 0 0.00133333333333333 0 0.00533333333333333 0.00266666666666667 0 0.004 0.004 0 0.00533333333333333 0.00266666666666667 0.00266666666666667
"تَشْكُرُونَ" 0 0.00266666666666667 0.00533333333333333 0 0 0.00266666666666667 0 0 0.00933333333333333 0.00133333333333333 0 0.00933333333333333 0.00133333333333333 0 0.004 0 0.00266666666666667 0.00666666666666667
"تعمل" 0.00666666666666667 0.004 0 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.004 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00133333333333333
"تعملون" 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.00133333333333333 0 0 0 0.00266666666666667 0.004 0.00133333333333333 0.008 0.00133333333333333 0.00666666666666667 0 0.00533333333333333
"جَاء" 0 0 0.0106666666666667 0 0 0.00666666666666667 0 0.00666666666666667 0.004 0 0 0 0 0 0 0 0 0.0173333333333333
"جداً" 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0.00133333333333333 0.004 0.00266666666666667 0.00133333333333333 0 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00666666666666667 0.02 0
"حديد" 0.00133333333333333 0.004 0.00266666666666667 0.008 0 0 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00266666666666667
"حَسَناً" 0 0.00266666666666667 0.00133333333333333 0 0.008 0.00266666666666667 0.004 0 0.00666666666666667 0.00133333333333333 0 0.0106666666666667 0.00133333333333333 0.004 0 0 0 0.00266666666666667
"خَبِيرٌ" 0 0.004 0.008 0 0 0.00533333333333333 0 0.004 0.0133333333333333 0 0 0.00266666666666667 0 0.00133333333333333 0 0 0.00133333333333333 0.00533333333333333
"خشية" 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.004 0.00666666666666667 0 0 0 0 0.00533333333333333 0 0.00266666666666667 0 0.0106666666666667 0.004 0.004 0.00133333333333333
"خلفهم" 0.00133333333333333 0.0106666666666667 0 0.004 0.004 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0.00533333333333333 0.00533333333333333 0.00133333333333333 0 0.00133333333333333 0 0.00133333333333333
"خمسين" 0.004 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.004 0 0 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00266666666666667 0 0.00533333333333333 0.004 0.00133333333333333
"دينك" 0.004 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.004 0.008 0.004 0.004 0 0 0.00266666666666667 0.00533333333333333
"رابعاً" 0.00133333333333333 0 0 0 0.044 0 0 0 0 0 0 0 0 0 0 0 0 0
"رَّبِّكَ" 0 0.00933333333333333 0 0 0.00266666666666667 0.00133333333333333 0.004 0 0.00666666666666667 0 0 0.0146666666666667 0 0 0 0 0.00533333333333333 0.00133333333333333
"رَبَّكُمْ" 0 0.00133333333333333 0.00666666666666667 0 0 0.00133333333333333 0.00133333333333333 0 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00533333333333333 0 0.00666666666666667 0 0.004 0.004
"رَبُّهُ" 0 0.00666666666666667 0.004 0 0 0.00133333333333333 0.00133333333333333 0 0.012 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0 0.00666666666666667 0 0.00266666666666667 0.00266666666666667
"زوجته" 0.00133333333333333 0.00266666666666667 0.004 0.004 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00133333333333333
"سبيلاً" 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.004 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.00533333333333333 0 0.00133333333333333 0.004 0
"شَكٍّ" 0 0.00266666666666667 0 0 0 0.00266666666666667 0.00133333333333333 0 0.016 0 0 0.00666666666666667 0.00533333333333333 0 0.00533333333333333 0 0.00133333333333333 0.004
"صبر" 0 0.004 0 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0 0 0.004 0.00133333333333333 0 0.00266666666666667 0.004 0.0106666666666667
"طلباً" 0.00266666666666667 0.004 0 0 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.008 0.00133333333333333 0 0.00133333333333333 0.004 0.012 0.00133333333333333 0 0 0 0
"فأراد" 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0 0 0.004 0.004 0 0.008 0.008 0 0.00266666666666667 0.00133333333333333 0.004
"فإنك" 0 0 0.00133333333333333 0.008 0.004 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0 0 0.00133333333333333 0.004 0.00266666666666667 0.004
"فَإِنَّكَ" 0 0.004 0.00533333333333333 0 0 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0 0.00533333333333333
"فَلَن" 0 0.00666666666666667 0.00533333333333333 0 0 0.00533333333333333 0 0.00266666666666667 0.008 0 0.00266666666666667 0.00533333333333333 0 0 0.00266666666666667 0 0.004 0.00266666666666667
"فوالله" 0.00133333333333333 0.0146666666666667 0 0.00266666666666667 0 0 0.004 0.00133333333333333 0 0.004 0.00133333333333333 0 0.00266666666666667 0.004 0 0 0.00266666666666667 0.00666666666666667
"كَفَرَ" 0 0.00666666666666667 0.00533333333333333 0 0 0.00133333333333333 0.00133333333333333 0 0.0146666666666667 0.004 0.00133333333333333 0.004 0 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667
"للجنس" 0.00133333333333333 0 0.00933333333333333 0 0 0.008 0.00266666666666667 0 0 0 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.008 0.008 0 0
"للدلالة" 0.00266666666666667 0 0.0346666666666667 0 0 0.004 0 0 0 0 0.00266666666666667 0 0 0.00133333333333333 0 0 0 0
"لِّلَّذِينَ" 0 0.008 0 0 0.00533333333333333 0.00133333333333333 0 0 0.0106666666666667 0 0 0.0133333333333333 0 0 0.004 0 0 0.00266666666666667
"مبنياً" 0.0346666666666667 0 0.00133333333333333 0 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0 0 0 0 0 0
"مجنون" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0 0.00533333333333333 0 0.004
