identifier,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
TH20110427$384,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.395073891625616,0.000985221674876847,0.592118226600985
TH20110427$385,0.000896860986547085,0.628699551569507,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.359641255605381,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085,0.000896860986547085
TH20110427$386,7.10984713828653e-05,0.785709207252044,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,0.209811589050835,0.00362602204052613,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05
TH20110427$387,0.000135777325186694,0.970943652410048,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.000135777325186694,0.0272912423625255,0.000135777325186694,0.000135777325186694
TH20110427$388,4.44148345547413e-05,4.44148345547413e-05,0.042238507661559,4.44148345547413e-05,0.388674217188541,4.44148345547413e-05,0.566333555407506,4.44148345547413e-05,4.44148345547413e-05,4.44148345547413e-05,4.44148345547413e-05,4.44148345547413e-05,0.00226515656229181,4.44148345547413e-05,4.44148345547413e-05
TH20110427$389,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,0.907555707333732,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05,0.0922223170835823,1.70750448219927e-05,1.70750448219927e-05,1.70750448219927e-05
TH20110427$390,0.00041407867494824,0.828571428571429,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.166045548654244,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
TH20110421$391,0.000203458799593082,0.122278738555443,0.000203458799593082,0.875076297049847,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082
TH20110421$392,0.936521605412886,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05,0.0630785791173305,3.07550361371675e-05,3.07550361371675e-05,3.07550361371675e-05
TH20110421$393,0.000189933523266857,0.778917378917379,0.000189933523266857,0.114150047483381,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.104653371320038,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857
TH20110421$394,0.195737122557726,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.160213143872114,0.000355239786856128,0.42664298401421,0.000355239786856128,0.213499111900533,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128
TH20110421$395,0.591290824261275,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.155832037325039,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.20248833592535,0.0469673405909798,0.00031104199066874,0.00031104199066874,0.00031104199066874
TH20110421$396,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,0.0822686063672781,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,4.21674045962471e-05,0.788572633354417,0.12865275142315,4.21674045962471e-05,4.21674045962471e-05
TH20110421$397,0.000159616919393456,0.000159616919393456,0.000159616919393456,0.0320830007980846,0.000159616919393456,0.0719872306464485,0.000159616919393456,0.000159616919393456,0.151795690343176,0.000159616919393456,0.000159616919393456,0.710454908220271,0.0320830007980846,0.000159616919393456,0.000159616919393456
TH20110421$398,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,0.00363767332973168,0.770790563659283,0.0846749504772195,3.60165676211057e-05,3.60165676211057e-05,3.60165676211057e-05,0.140500630289933
TH20110421$399,0.00103626943005181,0.311917098445596,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.104663212435233,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.00103626943005181,0.570984455958549,0.00103626943005181,0.00103626943005181,0.00103626943005181
TH20110421$400,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041,0.000638977635782748
TH20110421$401,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.432397408207343,0.000431965442764579,0.389200863930886,0.000431965442764579,0.000431965442764579,0.130021598272138,0.0436285097192225,0.000431965442764579,0.000431965442764579,0.000431965442764579
TH20110421$402,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.161394101876676,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.831635388739946,0.000536193029490617,0.000536193029490617,0.000536193029490617
TH20110421$403,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.201148600143575,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.796984924623116,0.000143575017946877,0.000143575017946877
TH20110421$404,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.997506678539626
TH20110421$405,0.211188811188811,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.141258741258741,0.630769230769231,0.0013986013986014,0.0013986013986014,0.0013986013986014,0.0013986013986014
TH20110421$406,0.000760456273764259,0.685171102661597,0.000760456273764259,0.000760456273764259,0.304942965779468,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259
TH20110415$407,9.68382317338885e-06,9.68382317338885e-06,0.999864426475572,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06,9.68382317338885e-06
TH20110415$408,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.99803232607168,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175,0.000140548137737175
TH20110415$409,0.000706713780918728,0.354063604240283,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.636749116607774,0.000706713780918728,0.000706713780918728,0.000706713780918728
TH20110415$410,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.997747385358005,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798,0.000160901045856798
TH20110415$411,0.000985221674876847,0.148768472906404,0.000985221674876847,0.444334975369458,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.000985221674876847,0.395073891625616,0.000985221674876847,0.000985221674876847
TH20110415$412,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.98282208588957
TH20110415$413,0.00011883541295306,0.0951871657754011,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.00011883541295306,0.903267973856209,0.00011883541295306,0.00011883541295306,0.00011883541295306
TH20110415$414,0.000203458799593082,0.641098677517803,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.335910478128179,0.0103763987792472,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.0103763987792472
TH20110415$415,2.17793749319395e-05,0.0196232168136774,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,0.0533812479581836,0.744876402047261,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,2.17793749319395e-05,0.181879560056626
TH20110415$416,0.00345411445987132,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,0.0779546224178801,0.0305452082627836,6.77277345072807e-05,6.77277345072807e-05,0.887301049779885,6.77277345072807e-05,6.77277345072807e-05
TH20110415$417,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.997092419522326,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.000207684319833853
TH20110415$418,0.000484261501210654,0.000484261501210654,0.944794188861985,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.048910411622276,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654
TH20110415$419,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.284547069271758,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.42664298401421,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.284547069271758,0.000355239786856128,0.000355239786856128
TH20110415$420,8.95656068069861e-05,8.95656068069861e-05,0.00456784594715629,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,8.95656068069861e-05,0.989789520824004,0.00456784594715629,8.95656068069861e-05,8.95656068069861e-05
TH20110415$421,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.99718026183283
TH20110415$422,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.000522193211488251,0.992689295039164,0.000522193211488251
TH20110415$423,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.00150375939849624,0.753383458646617,0.00150375939849624,0.15187969924812,0.00150375939849624,0.0766917293233083
TH20110415$424,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.00644346178142767,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.000126342387871131,0.991914087176248
TH20110409$425,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.000760456273764259,0.9893536121673,0.000760456273764259
TH20110409$426,0.000146735143066765,0.11019809244314,0.000146735143066765,0.704475421863536,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.0221570066030814,0.00748349229640499,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.154218635363169
TH20110409$427,0.000600600600600601,0.661261261261261,0.000600600600600601,0.180780780780781,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.150750750750751
TH20110409$428,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,0.344417117560256,0.0197737333989179,9.83767830791933e-05,9.83767830791933e-05,0.00501721593703886,9.83767830791933e-05,9.83767830791933e-05,0.42311854402361,0.206689621249385,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05
TH20110409$429,0.0879744306831802,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,0.071993607670795,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,0.183859368757491,0.655293647622853,7.99041150619257e-05,7.99041150619257e-05
TH20110409$430,5.38647993536224e-05,0.0835443037974684,0.0135200646377592,0.13471586318341,5.38647993536224e-05,5.38647993536224e-05,5.38647993536224e-05,5.38647993536224e-05,5.38647993536224e-05,5.38647993536224e-05,0.638351737139779,5.38647993536224e-05,0.0108268246700781,5.38647993536224e-05,0.118556423377323
TH20110409$431,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.261337683523654,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.603915171288744,0.00032626427406199,0.130831973898858
TH20110409$432,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.972815533980583,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553
TH20110409$433,2.51477429900666e-05,0.0390041493775934,2.51477429900666e-05,0.0666666666666667,2.51477429900666e-05,2.51477429900666e-05,2.51477429900666e-05,0.0012825348924934,0.114447378347793,0.691588079969823,0.08678486105872,2.51477429900666e-05,2.51477429900666e-05,2.51477429900666e-05,2.51477429900666e-05
TH20110409$434,6.91323885240235e-05,0.999032146560664,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05
TH20110409$435,0.199765120375807,0.405284791544334,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.393540810334704,0.000117439812096301,0.000117439812096301,0.000117439812096301
TH20110403$436,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.744913151364764,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.000496277915632754,0.24863523573201,0.000496277915632754,0.000496277915632754,0.000496277915632754
TH20110403$437,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.711522048364154,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.000284495021337127,0.284779516358464,0.000284495021337127,0.000284495021337127,0.000284495021337127
TH20110403$438,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.000536193029490617,0.0541554959785523,0.000536193029490617,0.93887399463807,0.000536193029490617,0.000536193029490617,0.000536193029490617
TH20110403$439,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05,0.0164551780597626,8.18665575112566e-05,0.114695047073271,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05,0.867867376176832,8.18665575112566e-05,8.18665575112566e-05,8.18665575112566e-05
TH20110403$440,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.99682899207248,0.000226500566251416,0.000226500566251416
TH20110403$441,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.000158353127474268,0.831512272367379,0.166429136975455,0.000158353127474268,0.000158353127474268
TH20110403$442,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,0.0228599380401109,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,0.976716125876406,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05,3.26104679602152e-05
TH20110403$443,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.98282208588957,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067
TH20110403$444,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.878260869565217,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304
TH20110403$445,0.000193610842207164,0.222846079380445,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.000193610842207164,0.774636979670862,0.000193610842207164
TH20110403$446,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,8.7989441267048e-05,0.0968763748350198,8.7989441267048e-05,0.123273207215134,8.7989441267048e-05,0.778794544654641,8.7989441267048e-05,8.7989441267048e-05
TH20110403$447,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,0.702043293546429,4.04612583451345e-05,4.04612583451345e-05,4.04612583451345e-05,0.297430710095084
TH20110403$448,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.0352530541012216,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.000349040139616056,0.96020942408377,0.000349040139616056,0.000349040139616056,0.000349040139616056
TH20110403$449,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.110947109471095,0.885854858548585
TH20110403$450,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.99748427672956,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161,0.000179694519317161
TH20110108$215,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,0.999636976533126,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05,2.59302476338649e-05
TH20110108$216,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,0.892983880320074,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05,0.106714600487069,2.31937840658703e-05,2.31937840658703e-05,2.31937840658703e-05
