"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiya_1" "Samarqandi_1"
"أَيْدِيهِمْ" 0 0.004 0.008 0 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.00533333333333333 0.0106666666666667 0.00133333333333333 0.00933333333333333 0.0106666666666667 0 0 0 0.00133333333333333
"الأرحام" 0.00266666666666667 0.008 0.00133333333333333 0.00533333333333333 0.008 0.004 0.00133333333333333 0.00133333333333333 0.004 0.004 0.008 0.004 0.00266666666666667 0 0.004 0.004
"الاستغفار" 0.00533333333333333 0.00266666666666667 0.00266666666666667 0.004 0.008 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00933333333333333 0 0.008 0 0 0.00666666666666667 0.00266666666666667
"البدل" 0.02 0 0.00933333333333333 0 0 0.00533333333333333 0.00666666666666667 0.00533333333333333 0.00133333333333333 0.00266666666666667 0 0 0 0.00266666666666667 0.00933333333333333 0
"الحكيم" 0.004 0.00266666666666667 0.004 0.00666666666666667 0.00533333333333333 0.004 0.00266666666666667 0.00933333333333333 0 0.00133333333333333 0.008 0.004 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333
"الزخرف" 0.00666666666666667 0.00533333333333333 0.00666666666666667 0.00266666666666667 0.004 0.00533333333333333 0.00666666666666667 0.008 0 0.012 0 0.00133333333333333 0.00133333333333333 0 0.00133333333333333 0.00133333333333333
"الظلمة" 0.00533333333333333 0.00933333333333333 0.00266666666666667 0 0.00266666666666667 0.0106666666666667 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333
"العفو" 0.00266666666666667 0.00533333333333333 0.004 0.00666666666666667 0.00533333333333333 0.00133333333333333 0.004 0.00266666666666667 0.004 0.00266666666666667 0 0.00666666666666667 0.00266666666666667 0.0106666666666667 0.00266666666666667 0.00133333333333333
"الغنيمة" 0 0.008 0.004 0.004 0.004 0.004 0.00266666666666667 0 0.00933333333333333 0 0.004 0.00933333333333333 0.004 0 0.00266666666666667 0.00666666666666667
"الكبائر" 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.008 0.00266666666666667 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00933333333333333 0 0.004 0.00266666666666667 0
"المتقين" 0.004 0.00133333333333333 0.00533333333333333 0.00666666666666667 0.00266666666666667 0.0106666666666667 0.00533333333333333 0.00266666666666667 0 0.00533333333333333 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0.00933333333333333 0.00266666666666667
"المهاجرين" 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.008 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.012 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.00666666666666667
"بإضمار" 0.00133333333333333 0 0.0226666666666667 0 0 0.008 0.008 0.004 0 0.0146666666666667 0 0 0.00133333333333333 0 0.00266666666666667 0
"باسم" 0.00933333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.004 0.00666666666666667 0 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.004 0.00666666666666667 0.00666666666666667 0.008 0.00133333333333333
"بالمال" 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0.004 0.004 0 0.02 0.00666666666666667 0.00266666666666667 0.004 0.00533333333333333 0.004
"بجميع" 0.004 0.00133333333333333 0.00533333333333333 0.0106666666666667 0 0.00266666666666667 0.00533333333333333 0.00933333333333333 0 0.00133333333333333 0.00266666666666667 0.004 0.00133333333333333 0.00533333333333333 0.00666666666666667 0.00266666666666667
"بَعْضُهُمْ" 0 0.008 0.004 0 0.00133333333333333 0.00533333333333333 0.00266666666666667 0.00666666666666667 0.00666666666666667 0 0.0106666666666667 0.00533333333333333 0 0 0 0.012
"بقتل" 0.004 0.00266666666666667 0.004 0.004 0.00666666666666667 0.00266666666666667 0.004 0 0.00933333333333333 0.00133333333333333 0.00266666666666667 0.012 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.004
"بِهِمْ" 0 0.00933333333333333 0.008 0 0 0.004 0.00266666666666667 0.00266666666666667 0.0133333333333333 0.00133333333333333 0.012 0.00266666666666667 0 0.00266666666666667 0 0.004
"جوابه" 0.00266666666666667 0.0106666666666667 0.00666666666666667 0.004 0 0.004 0 0.00666666666666667 0.00533333333333333 0.004 0 0.004 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.004
"حول" 0.004 0.004 0.00133333333333333 0.008 0.00266666666666667 0.00133333333333333 0.004 0.004 0.00266666666666667 0.00666666666666667 0 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.00933333333333333 0.004
"حيوة" 0.0266666666666667 0 0 0 0 0.00533333333333333 0 0.00133333333333333 0 0.004 0 0 0.00266666666666667 0 0.0226666666666667 0
"ساحر" 0.00666666666666667 0.00266666666666667 0 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.004 0.00133333333333333 0.004 0 0.00266666666666667 0.008 0.0133333333333333 0 0.00266666666666667 0.00666666666666667
"ص" 0.00266666666666667 0.0106666666666667 0.00266666666666667 0 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.0106666666666667 0 0.004 0.00266666666666667 0.004 0.00533333333333333 0 0.00266666666666667 0.00533333333333333
"صفات" 0.00666666666666667 0.00133333333333333 0.0106666666666667 0.004 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.012 0 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0.004 0.00666666666666667 0
"عتبة" 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.004 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00666666666666667 0.004 0.00266666666666667 0.008 0.0106666666666667
"فالجواب" 0 0 0 0 0 0 0.004 0.00133333333333333 0.00133333333333333 0 0 0 0.02 0.0346666666666667 0.00133333333333333 0
"فساد" 0.00133333333333333 0.00266666666666667 0.004 0.00266666666666667 0.004 0.008 0.00666666666666667 0.0133333333333333 0.00133333333333333 0.004 0 0.00266666666666667 0 0.00533333333333333 0.00266666666666667 0.004
"لغير" 0.00266666666666667 0 0 0.00666666666666667 0.004 0.004 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.008 0.00266666666666667 0.00533333333333333 0.004 0.00666666666666667
"لمّا" 0.004 0.012 0 0 0.004 0.00133333333333333 0.00133333333333333 0 0.004 0.00266666666666667 0 0 0.024 0.00666666666666667 0.00266666666666667 0
"مرتين" 0.00666666666666667 0.00266666666666667 0 0.00666666666666667 0.012 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.00533333333333333 0.004 0
"معكم" 0 0.00133333333333333 0.00533333333333333 0.016 0.00666666666666667 0.00133333333333333 0 0.00133333333333333 0.004 0.004 0.00533333333333333 0.00266666666666667 0.004 0 0.00666666666666667 0.004
"نفر" 0.004 0.0146666666666667 0 0.00933333333333333 0 0.008 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00133333333333333 0 0.00266666666666667 0 0.00133333333333333 0.00933333333333333
"نكاح" 0.00266666666666667 0.00266666666666667 0 0.004 0.00266666666666667 0.00533333333333333 0.008 0.00266666666666667 0.00666666666666667 0.00533333333333333 0 0.00933333333333333 0.00266666666666667 0.004 0.00133333333333333 0.00533333333333333
"والوجه" 0.00133333333333333 0 0 0.004 0.008 0.008 0.00266666666666667 0.0293333333333333 0 0.00133333333333333 0 0 0.00133333333333333 0.00133333333333333 0.00533333333333333 0
"وتقول" 0.00933333333333333 0.004 0 0.00133333333333333 0 0.00266666666666667 0.00933333333333333 0.00533333333333333 0.00133333333333333 0.00666666666666667 0 0.00133333333333333 0.00133333333333333 0.004 0.012 0.004
"وَرَسُولَهُ" 0 0.00266666666666667 0.004 0 0 0.012 0 0.00133333333333333 0.0186666666666667 0 0.0173333333333333 0.00133333333333333 0 0 0 0.00533333333333333
"وزن" 0.00933333333333333 0 0 0.004 0.00533333333333333 0.004 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.0146666666666667 0.00133333333333333
"وظاهر" 0.02 0 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.004 0.004 0 0.00133333333333333 0 0.00133333333333333 0 0.0146666666666667 0.0106666666666667 0.00133333333333333
"وفيما" 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0.0186666666666667 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.004 0.004 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333
"وَلَـٰكِن" 0 0.012 0.0133333333333333 0 0 0.00533333333333333 0.00266666666666667 0.004 0 0.00133333333333333 0.0146666666666667 0 0 0.00533333333333333 0 0.004
"يَدْعُونَ" 0 0.00933333333333333 0.00133333333333333 0 0.004 0.00266666666666667 0.004 0.00533333333333333 0.00933333333333333 0.00533333333333333 0.004 0.00533333333333333 0.00266666666666667 0 0 0.00933333333333333
"يضرب" 0 0.004 0.00133333333333333 0.008 0.00266666666666667 0.004 0.00666666666666667 0.00266666666666667 0.00266666666666667 0.004 0.008 0.008 0.004 0.00533333333333333 0.00133333333333333 0
"يقوله" 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.004 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00666666666666667 0 0.00533333333333333 0.00666666666666667 0.00133333333333333
"أحق" 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.0106666666666667 0.00933333333333333 0 0 0.00133333333333333 0.008 0.00133333333333333 0.008 0 0.008 0.00266666666666667 0.00266666666666667
"أدري" 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.004 0.004 0 0.00533333333333333 0.00133333333333333 0 0.00533333333333333 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.00533333333333333 0.00266666666666667 0.008
"أهلك" 0.004 0 0.00133333333333333 0.00533333333333333 0.00933333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0 0.004 0.0106666666666667 0.00666666666666667 0.004 0.00133333333333333 0.00266666666666667 0.004
"أَيُّهَا" 0 0.004 0.00533333333333333 0 0.00266666666666667 0.004 0.00266666666666667 0 0.008 0.00266666666666667 0.0186666666666667 0 0.00133333333333333 0.00533333333333333 0 0.00666666666666667
"ٱلْعَظِيمِ" 0 0.00266666666666667 0.004 0 0 0.0173333333333333 0.00133333333333333 0.00533333333333333 0.0133333333333333 0.00266666666666667 0.00933333333333333 0 0 0 0 0.00533333333333333
"ٱلْكِتَابِ" 0 0.008 0 0.00133333333333333 0 0.00133333333333333 0.004 0 0 0.00133333333333333 0.036 0 0 0.008 0 0.00133333333333333
"إنَّ" 0.00133333333333333 0.00533333333333333 0.00133333333333333 0 0.008 0.00266666666666667 0.00266666666666667 0 0.004 0.00533333333333333 0 0.004 0.016 0.00133333333333333 0.00133333333333333 0.008
"التسبيح" 0.00133333333333333 0 0.00133333333333333 0.00533333333333333 0.00533333333333333 0.004 0.004 0.00933333333333333 0 0.00133333333333333 0 0.0133333333333333 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667
"التعظيم" 0.004 0.00266666666666667 0.004 0.00666666666666667 0.00533333333333333 0.00133333333333333 0.004 0.0133333333333333 0.00133333333333333 0.00266666666666667 0 0.00666666666666667 0.004 0.00533333333333333 0 0
"الجوع" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.004 0.00533333333333333 0.00133333333333333 0.00666666666666667 0.00666666666666667 0.00933333333333333 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00533333333333333
"الشتاء" 0.00266666666666667 0.004 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.008 0.0106666666666667 0 0.00133333333333333 0.00266666666666667 0.008
"الشين" 0.008 0.004 0.00133333333333333 0 0 0.00133333333333333 0.004 0.00133333333333333 0.00666666666666667 0.00266666666666667 0 0.00133333333333333 0.004 0.00133333333333333 0.016 0.00933333333333333
"الفريقين" 0.00266666666666667 0.00666666666666667 0.0146666666666667 0.00266666666666667 0.00133333333333333 0.00933333333333333 0.00266666666666667 0 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333
"الفصل" 0.00933333333333333 0 0.00533333333333333 0.00266666666666667 0 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00533333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.008 0.00666666666666667 0.00266666666666667
"القبط" 0.004 0.00666666666666667 0.00933333333333333 0.00533333333333333 0.00133333333333333 0.004 0.00133333333333333 0 0.00266666666666667 0.00533333333333333 0.012 0.00533333333333333 0 0 0.00266666666666667 0.00133333333333333
"الميزان" 0.00266666666666667 0.00266666666666667 0 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.004 0.00533333333333333 0.004 0 0.00666666666666667 0.0106666666666667
"بالابتداء" 0.008 0 0.008 0 0 0.004 0.0133333333333333 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0 0 0 0.0173333333333333 0
"بترك" 0.00133333333333333 0.004 0.00533333333333333 0.004 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00266666666666667 0.008 0.004 0.004 0.00133333333333333 0.004
"تكلم" 0.00666666666666667 0.00533333333333333 0.00533333333333333 0.004 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.00533333333333333 0.004 0.004 0.00266666666666667 0.00266666666666667 0 0.004 0.004 0.004
"ثمود" 0.008 0 0.004 0.004 0.004 0.00666666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00266666666666667 0 0.00266666666666667 0.00133333333333333 0 0.0133333333333333 0.00666666666666667
"جواباً" 0.0106666666666667 0 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.004 0.00533333333333333 0.004 0.00933333333333333 0 0.00266666666666667 0 0 0.00266666666666667 0.00666666666666667
"رجعوا" 0.00533333333333333 0.004 0.00266666666666667 0.004 0.004 0.00133333333333333 0.00133333333333333 0.004 0.0106666666666667 0.004 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.008
"سألت" 0 0.004 0 0.00933333333333333 0.00266666666666667 0 0.00933333333333333 0 0.004 0.00533333333333333 0.00533333333333333 0.00666666666666667 0 0 0.00266666666666667 0.012
"سقط" 0.00266666666666667 0.008 0.004 0.00533333333333333 0.00666666666666667 0 0.008 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0.004 0.00133333333333333
"سماع" 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.00133333333333333 0 0.0213333333333333 0.004 0 0.008 0.00266666666666667 0.00266666666666667 0.00133333333333333 0
"سمعوا" 0.00133333333333333 0 0.00533333333333333 0.004 0.004 0.00133333333333333 0.00666666666666667 0.0106666666666667 0 0.008 0 0.00666666666666667 0.004 0.00266666666666667 0.004 0.00266666666666667
"ضعف" 0.00666666666666667 0.00266666666666667 0.008 0.004 0.004 0.00133333333333333 0.00266666666666667 0 0.004 0.00133333333333333 0 0.012 0.00266666666666667 0.004 0.008 0
"طريقاً" 0.00133333333333333 0.008 0.00266666666666667 0.004 0.00266666666666667 0 0.00266666666666667 0.004 0.016 0.00533333333333333 0.00266666666666667 0.004 0.00133333333333333 0 0 0.00666666666666667
"ظل" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.008 0.00533333333333333 0.004 0.004 0.00533333333333333 0.00266666666666667 0.004 0.00266666666666667 0.004 0.00933333333333333 0 0.00266666666666667 0.004
"عبر" 0.00666666666666667 0 0.004 0.00133333333333333 0.004 0.00266666666666667 0 0.00133333333333333 0.00666666666666667 0.004 0 0.00666666666666667 0.00133333333333333 0.016 0.00666666666666667 0
"عَدُوٌّ" 0 0.00666666666666667 0.00933333333333333 0 0 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.00933333333333333 0.00666666666666667 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0 0.004
"عَظِيمٌ" 0 0.00133333333333333 0.008 0 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.004 0.012 0.00133333333333333 0.00933333333333333 0.00133333333333333 0 0.004 0 0.00666666666666667
"فأخذ" 0 0.0173333333333333 0.00133333333333333 0.00666666666666667 0.004 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.008 0 0 0.00666666666666667
